time_seconds,acc_x,acc_y,acc_z,q_w,q_x,q_y,q_z
23.4347,-1.16,0.7,-3.89,0.8,0.59,-0.0,-0.15
23.4551,-0.77,-0.64,-4.45,0.79,0.59,-0.0,-0.15
23.5364,-1.74,-1.42,-4.46,0.79,0.6,0.0,-0.14
23.5549,0.41,-1.76,-5.91,0.77,0.63,-0.0,-0.14
23.5745,0.82,0.0,-6.61,0.76,0.63,-0.0,-0.13
23.6044,1.75,0.07,-6.36,0.76,0.64,-0.01,-0.13
23.6245,1.83,-1.83,-6.97,0.75,0.65,-0.02,-0.13
23.6446,-0.12,-0.89,-5.82,0.75,0.65,-0.02,-0.13
23.6774,-0.06,0.48,-5.71,0.74,0.66,-0.02,-0.12
23.6946,-0.68,-0.44,-4.85,0.74,0.66,-0.03,-0.12
23.7198,-1.16,-0.74,-4.7,0.74,0.67,-0.04,-0.12
23.7907,-2.21,-0.14,-3.91,0.73,0.67,-0.04,-0.12
23.8049,0.01,-0.78,-2.59,0.7,0.7,-0.08,-0.12
23.8247,1.12,-1.57,-2.32,0.69,0.71,-0.09,-0.12
23.8448,1.74,-1.35,-2.17,0.68,0.72,-0.11,-0.12
23.8681,2.62,-1.44,-1.52,0.66,0.73,-0.12,-0.12
23.9486,3.03,-0.68,-1.59,0.65,0.74,-0.13,-0.12
23.9651,4.05,-0.67,0.24,0.58,0.78,-0.18,-0.14
23.9846,4.83,0.68,0.78,0.57,0.79,-0.19,-0.15
24.0523,4.23,0.33,1.36,0.55,0.79,-0.2,-0.15
24.0645,3.53,-2.96,1.96,0.5,0.81,-0.25,-0.17
24.0855,3.27,-1.64,1.67,0.49,0.81,-0.26,-0.18
24.1283,3.31,-2.74,2.01,0.48,0.81,-0.27,-0.19
24.1443,0.16,-1.64,1.69,0.45,0.82,-0.3,-0.19
24.1646,-1.25,-1.06,2.21,0.44,0.82,-0.31,-0.19
24.1847,0.29,-1.93,2.27,0.42,0.83,-0.32,-0.19
24.2546,2.04,-1.18,2.2,0.41,0.83,-0.32,-0.19
24.2748,4.95,-1.78,5.27,0.37,0.85,-0.34,-0.19
24.2977,5.82,0.87,5.73,0.36,0.85,-0.34,-0.19
24.3464,4.35,1.69,6.17,0.36,0.85,-0.34,-0.19
24.3644,4.27,-1.49,4.98,0.36,0.85,-0.34,-0.2
24.3853,3.66,-1.59,4.4,0.37,0.84,-0.34,-0.2
24.4156,3.43,-1.45,3.39,0.37,0.84,-0.33,-0.2
24.4356,4.19,-1.79,2.28,0.39,0.84,-0.33,-0.21
24.4554,4.98,-1.49,0.93,0.4,0.83,-0.32,-0.21
24.4743,3.71,-0.43,0.52,0.42,0.83,-0.31,-0.21
24.5063,2.62,-0.3,0.84,0.43,0.82,-0.3,-0.21
24.5257,3.82,0.62,1.39,0.46,0.82,-0.28,-0.21
24.5462,3.37,0.88,1.22,0.48,0.81,-0.27,-0.21
24.5656,2.97,-0.38,1.28,0.49,0.8,-0.26,-0.22
24.5889,3.52,-1.1,1.37,0.51,0.79,-0.25,-0.22
24.6058,2.12,-1.52,1.63,0.54,0.78,-0.24,-0.22
24.6254,1.71,-1.32,1.29,0.56,0.76,-0.23,-0.23
24.6461,0.97,-1.32,0.78,0.58,0.75,-0.22,-0.23
24.7233,1.34,-1.26,0.59,0.61,0.73,-0.2,-0.23
24.7353,1.1,-1.17,-1.22,0.69,0.67,-0.15,-0.23
24.7561,1.41,-0.98,-1.65,0.71,0.65,-0.13,-0.23
24.8175,0.13,-1.06,-1.16,0.73,0.63,-0.12,-0.23
24.8355,1.93,-1.29,-1.97,0.78,0.58,-0.07,-0.22
24.8574,1.31,-1.09,-2.03,0.8,0.56,-0.06,-0.21
24.8904,-0.62,-0.87,-2.14,0.81,0.54,-0.05,-0.2
24.9054,-3.5,-1.99,-2.7,0.83,0.53,-0.04,-0.19
24.9254,-3.58,-1.8,-3.03,0.83,0.52,-0.03,-0.19
24.9603,-3.94,-1.16,-2.96,0.84,0.51,-0.02,-0.18
24.9744,-4.94,-1.21,-2.96,0.84,0.51,-0.01,-0.16
24.9953,-5.29,-1.64,-2.86,0.85,0.51,-0.0,-0.15
25.0244,-4.61,-1.71,-3.47,0.84,0.52,0.0,-0.14
25.0458,-4.93,-2.62,-4.04,0.84,0.53,0.01,-0.13
25.0655,-5.41,-1.62,-4.54,0.83,0.54,0.02,-0.13
25.0857,-2.85,-0.2,-5.18,0.82,0.56,0.03,-0.12
25.1085,-0.93,-1.08,-5.52,0.81,0.57,0.02,-0.11
25.1259,-1.89,-3.3,-6.08,0.8,0.59,0.02,-0.1
25.1926,-2.82,-2.71,-5.75,0.79,0.6,0.02,-0.1
25.216,1.25,0.61,-6.13,0.75,0.65,0.02,-0.09
25.2916,1.02,-0.17,-6.45,0.74,0.67,0.01,-0.08
25.3156,1.47,0.13,-5.63,0.71,0.7,-0.02,-0.08
25.3464,2.61,1.45,-5.86,0.7,0.71,-0.02,-0.08
25.3657,2.61,0.72,-5.66,0.7,0.71,-0.04,-0.08
25.3858,0.88,-0.62,-4.66,0.7,0.71,-0.05,-0.08
25.4594,1.57,-2.13,-4.38,0.69,0.72,-0.06,-0.08
25.4757,0.86,0.43,-2.39,0.67,0.73,-0.07,-0.09
25.4956,0.34,0.23,-1.83,0.66,0.74,-0.08,-0.09
25.5655,2.48,-0.66,-2.16,0.65,0.75,-0.09,-0.1
25.5874,2.72,-2.23,-0.88,0.61,0.77,-0.14,-0.12
25.6059,2.57,-2.49,-0.59,0.59,0.78,-0.16,-0.13
25.6254,2.52,-1.3,0.11,0.58,0.78,-0.17,-0.14
25.6473,2.55,-0.47,0.77,0.56,0.79,-0.19,-0.15
25.6674,2.87,-4.87,0.24,0.54,0.8,-0.22,-0.16
25.6853,2.92,-5.91,0.36,0.52,0.8,-0.23,-0.17
25.7143,2.96,-3.74,2.08,0.5,0.81,-0.25,-0.18
25.7411,2.38,-1.05,3.96,0.48,0.82,-0.27,-0.19
25.8184,1.95,-4.03,4.75,0.46,0.82,-0.29,-0.19
25.8359,3.66,0.39,8.46,0.41,0.84,-0.31,-0.19
25.8558,3.22,-0.83,7.92,0.4,0.83,-0.32,-0.19
25.9263,2.78,-0.69,7.53,0.4,0.83,-0.32,-0.19
25.9468,0.64,-2.28,2.33,0.42,0.83,-0.32,-0.21
25.9657,0.06,-0.54,0.39,0.42,0.82,-0.32,-0.21
26.0354,-0.1,-1.25,-0.53,0.43,0.82,-0.32,-0.21
26.0568,1.41,4.0,0.18,0.44,0.82,-0.31,-0.2
26.0753,3.82,2.09,0.6,0.44,0.82,-0.3,-0.2
26.0963,3.71,0.53,1.45,0.45,0.82,-0.3,-0.2
26.1243,3.64,-0.4,2.32,0.46,0.81,-0.3,-0.2
26.1469,4.34,-0.04,2.86,0.47,0.81,-0.28,-0.2
26.2049,5.87,-0.69,2.76,0.48,0.81,-0.27,-0.2
26.2166,4.41,-1.26,3.54,0.52,0.79,-0.24,-0.21
26.2366,3.42,-2.28,2.68,0.54,0.78,-0.23,-0.21
26.2557,3.32,-3.29,1.93,0.57,0.77,-0.21,-0.22
26.2768,1.81,-2.21,1.89,0.59,0.75,-0.19,-0.22
26.3467,1.62,-1.7,1.53,0.62,0.74,-0.17,-0.22
26.367,-0.91,-1.45,-0.5,0.7,0.67,-0.09,-0.21
26.3887,-2.0,-1.57,-0.64,0.72,0.66,-0.08,-0.2
26.4637,-1.27,-1.78,-1.19,0.74,0.64,-0.06,-0.2
26.4866,-2.73,-1.09,-1.47,0.79,0.59,0.01,-0.17
26.5194,-3.88,-0.77,-1.66,0.8,0.58,0.02,-0.17
26.5363,-3.61,0.46,-1.96,0.81,0.57,0.02,-0.16
26.5563,-4.16,-0.99,-1.93,0.81,0.56,0.02,-0.15
26.5994,-4.02,-2.76,-2.66,0.81,0.56,0.02,-0.13
26.6163,-2.93,-1.14,-3.46,0.81,0.57,0.03,-0.12
26.6353,-3.89,-1.26,-3.66,0.81,0.58,0.03,-0.11
26.6734,-2.87,-1.43,-4.16,0.8,0.58,0.03,-0.11
26.6965,-1.59,-1.95,-4.66,0.79,0.6,0.03,-0.1
26.7433,-1.93,-2.36,-5.0,0.79,0.61,0.03,-0.09
26.7564,-0.34,0.13,-5.77,0.77,0.63,0.03,-0.09
26.7776,0.02,0.31,-6.24,0.76,0.64,0.02,-0.09
26.8465,-0.15,0.3,-5.41,0.75,0.65,0.01,-0.09
26.8668,1.1,-1.22,-5.44,0.72,0.69,-0.01,-0.09
26.8867,3.4,-0.4,-5.65,0.71,0.7,-0.01,-0.09
26.9583,3.35,0.45,-5.53,0.71,0.7,-0.02,-0.09
26.9763,2.59,-0.77,-5.72,0.69,0.72,-0.05,-0.08
26.9968,2.21,-1.18,-5.86,0.69,0.72,-0.05,-0.08
27.0217,1.07,-0.85,-5.32,0.69,0.71,-0.06,-0.08
27.0363,0.52,-0.89,-4.93,0.69,0.72,-0.06,-0.08
27.0564,-0.16,-0.41,-4.43,0.69,0.72,-0.06,-0.08
27.0913,1.57,0.72,-3.84,0.68,0.72,-0.07,-0.08
27.1066,1.62,-0.61,-2.73,0.68,0.73,-0.08,-0.09
27.1266,0.76,-0.96,-1.8,0.67,0.73,-0.09,-0.1
27.1537,2.08,0.71,-1.03,0.66,0.74,-0.09,-0.1
27.1767,3.12,0.67,-0.45,0.65,0.75,-0.11,-0.11
27.1963,2.36,-0.44,0.21,0.63,0.75,-0.13,-0.11
27.2166,1.25,-2.19,0.74,0.62,0.76,-0.15,-0.12
27.2389,1.87,-1.97,0.51,0.61,0.77,-0.16,-0.13
27.2569,3.03,-0.77,-0.37,0.59,0.78,-0.18,-0.14
27.2767,3.87,-1.55,-1.91,0.57,0.78,-0.19,-0.16
27.2965,5.45,-4.5,-2.68,0.55,0.79,-0.21,-0.17
27.3688,3.43,-3.48,-1.13,0.53,0.79,-0.23,-0.18
27.3877,2.36,-3.65,9.08,0.46,0.81,-0.29,-0.22
27.4166,4.18,-3.09,10.96,0.44,0.82,-0.3,-0.22
27.4827,4.33,-2.82,11.14,0.43,0.82,-0.31,-0.23
27.5073,2.58,1.7,5.3,0.42,0.82,-0.31,-0.24
27.5784,0.09,-0.74,3.16,0.43,0.81,-0.31,-0.25
27.5963,1.2,-0.75,-0.92,0.44,0.8,-0.31,-0.26
27.6163,0.24,-0.86,-0.59,0.45,0.8,-0.31,-0.26
27.6363,-0.89,-0.04,-0.24,0.45,0.8,-0.31,-0.26
27.6573,-0.35,-0.29,-0.63,0.45,0.8,-0.31,-0.26
27.6953,0.09,0.13,-0.08,0.46,0.8,-0.3,-0.26
27.7063,0.84,-0.25,1.6,0.46,0.79,-0.3,-0.26
27.7274,1.62,-0.11,2.13,0.47,0.79,-0.3,-0.25
27.783,3.26,-0.36,2.76,0.47,0.79,-0.3,-0.25
27.8077,4.92,-1.62,3.7,0.5,0.78,-0.28,-0.24
27.8272,4.86,-1.62,3.78,0.52,0.77,-0.27,-0.24
27.8472,5.68,-1.54,3.03,0.53,0.77,-0.26,-0.24
27.8702,4.88,-1.61,2.59,0.55,0.76,-0.25,-0.24
27.8872,4.53,-1.9,1.69,0.58,0.74,-0.24,-0.24
27.9304,4.09,-1.56,0.49,0.6,0.73,-0.22,-0.23
27.9483,2.5,-0.93,0.61,0.65,0.7,-0.18,-0.23
27.9663,2.19,-1.25,-0.4,0.68,0.68,-0.17,-0.22
28.0084,1.13,-1.26,-0.98,0.7,0.66,-0.14,-0.22
28.0293,-0.8,-0.28,-1.35,0.75,0.63,-0.1,-0.2
28.0473,-2.59,-1.11,-1.28,0.77,0.61,-0.09,-0.2
28.0674,-3.06,-1.43,-1.3,0.78,0.59,-0.07,-0.19
28.1024,-1.31,-1.29,-1.49,0.79,0.58,-0.05,-0.18
28.1163,-1.1,-0.3,-1.77,0.81,0.56,-0.03,-0.17
28.1373,-2.46,-0.06,-1.85,0.82,0.54,-0.02,-0.16
28.1804,-4.2,-0.84,-1.66,0.83,0.54,-0.01,-0.16
28.1973,-4.42,-0.51,-2.36,0.84,0.53,0.0,-0.14
28.2173,-3.55,-0.14,-3.22,0.84,0.53,0.01,-0.14
28.2463,-4.07,-0.64,-3.21,0.84,0.53,0.0,-0.13
28.2675,-4.31,-2.99,-4.12,0.83,0.54,0.01,-0.12
28.2893,-2.16,-0.59,-4.93,0.83,0.55,0.01,-0.12
28.3073,-1.81,0.12,-4.93,0.82,0.56,0.01,-0.12
28.3275,-0.85,0.98,-5.21,0.81,0.57,0.01,-0.12
28.3475,-0.86,-1.11,-5.61,0.81,0.58,-0.0,-0.11
28.3924,-1.2,-2.2,-5.69,0.8,0.59,-0.01,-0.11
28.4076,0.45,-0.06,-5.34,0.78,0.62,-0.01,-0.11
28.4275,1.48,0.92,-5.7,0.77,0.63,-0.01,-0.1
28.4763,1.34,1.12,-5.84,0.76,0.64,-0.02,-0.1
28.4974,1.84,-1.19,-5.46,0.75,0.66,-0.04,-0.1
28.5464,2.07,-0.78,-4.88,0.74,0.67,-0.04,-0.1
28.5672,1.64,0.15,-4.37,0.72,0.68,-0.05,-0.09
28.5892,3.89,1.22,-5.27,0.72,0.69,-0.06,-0.09
28.6073,3.54,1.35,-5.2,0.71,0.69,-0.06,-0.09
28.6585,2.74,0.92,-5.12,0.71,0.69,-0.07,-0.09
28.6773,0.52,-0.5,-4.32,0.71,0.69,-0.08,-0.09
28.6972,0.47,1.0,-3.88,0.7,0.7,-0.09,-0.1
28.7404,0.78,1.35,-3.65,0.7,0.7,-0.1,-0.1
28.7573,2.39,-0.14,-2.78,0.69,0.71,-0.12,-0.1
28.7772,-0.05,-0.96,-1.33,0.68,0.71,-0.13,-0.11
28.8263,0.35,-3.18,-1.59,0.67,0.72,-0.15,-0.12
28.8472,1.77,-1.02,0.28,0.64,0.74,-0.16,-0.15
28.8676,2.59,-1.12,-0.25,0.62,0.75,-0.18,-0.16
28.8876,3.39,-1.91,-0.0,0.6,0.75,-0.19,-0.17
28.9223,3.39,-2.68,0.31,0.59,0.76,-0.21,-0.18
28.9377,2.83,-3.62,0.86,0.56,0.77,-0.24,-0.19
28.9576,2.52,-3.45,2.7,0.54,0.78,-0.26,-0.2
29.0286,0.99,-1.98,2.83,0.52,0.78,-0.27,-0.21
29.0477,1.99,-3.93,9.61,0.47,0.79,-0.32,-0.22
29.0672,1.15,-0.62,9.9,0.46,0.8,-0.33,-0.22
29.1063,2.22,2.05,9.52,0.45,0.8,-0.33,-0.23
29.1272,6.75,-3.74,5.93,0.45,0.79,-0.34,-0.24
29.1477,3.77,-1.16,4.59,0.45,0.79,-0.34,-0.24
29.1685,1.3,2.07,1.76,0.46,0.78,-0.35,-0.24
29.2353,1.47,-1.98,-0.12,0.46,0.77,-0.35,-0.25
29.2483,-2.32,1.75,-1.47,0.48,0.77,-0.34,-0.25
29.2673,-1.59,1.0,-0.89,0.48,0.76,-0.34,-0.25
29.2885,-0.12,-0.77,-0.17,0.49,0.76,-0.34,-0.25
29.3418,0.7,-0.77,0.81,0.49,0.77,-0.33,-0.25
29.3585,3.37,1.72,3.08,0.49,0.77,-0.32,-0.24
29.3775,4.91,-0.79,3.67,0.5,0.77,-0.32,-0.24
29.4463,5.2,-2.46,3.64,0.51,0.77,-0.31,-0.24
29.4624,3.5,-0.76,3.33,0.55,0.75,-0.27,-0.24
29.4782,2.66,-2.47,2.69,0.57,0.74,-0.26,-0.24
29.5224,2.55,-3.29,2.0,0.59,0.73,-0.25,-0.24
29.5403,1.76,-0.91,1.32,0.64,0.71,-0.21,-0.23
29.5572,0.56,-1.37,0.43,0.66,0.69,-0.19,-0.22
29.6307,-0.91,-1.27,-0.32,0.68,0.68,-0.17,-0.22
29.6502,0.5,0.21,-0.8,0.74,0.64,-0.1,-0.2
29.6685,0.79,0.28,-0.69,0.75,0.63,-0.09,-0.19
29.6983,-0.64,-1.07,0.21,0.77,0.61,-0.07,-0.18
29.7186,-2.9,-2.84,-0.04,0.78,0.6,-0.06,-0.17
29.7391,-3.39,-2.49,-1.35,0.78,0.59,-0.04,-0.17
29.8204,-3.03,-0.74,-1.29,0.79,0.59,-0.03,-0.17
29.8382,-1.09,-2.01,-2.64,0.8,0.58,0.0,-0.14
29.8582,-1.17,-0.61,-2.61,0.8,0.58,0.01,-0.14
29.8782,-0.28,1.04,-2.91,0.8,0.58,0.01,-0.14
29.8988,-0.37,0.18,-3.16,0.8,0.58,0.01,-0.13
29.9185,-1.86,-2.26,-3.08,0.8,0.58,0.01,-0.12
29.9388,-1.88,-2.51,-3.39,0.8,0.59,0.01,-0.12
29.9614,-0.59,-0.29,-3.44,0.8,0.59,0.02,-0.12
29.979,0.01,0.62,-3.61,0.8,0.59,0.02,-0.12
29.9985,-0.88,0.01,-3.61,0.79,0.6,0.02,-0.12
30.0175,-1.71,-0.3,-3.69,0.79,0.6,0.02,-0.11
30.0386,-1.15,-0.8,-3.88,0.78,0.61,0.01,-0.11
30.0582,-0.39,-0.61,-3.93,0.78,0.62,0.01,-0.11
30.0893,-0.31,-0.3,-4.05,0.77,0.62,0.01,-0.11
30.1082,-0.36,1.07,-3.79,0.76,0.64,0.0,-0.1
30.1282,0.75,0.07,-4.27,0.76,0.64,-0.0,-0.1
30.1774,0.89,-1.96,-4.65,0.75,0.65,-0.01,-0.1
30.1909,0.07,0.47,-4.16,0.74,0.66,-0.01,-0.1
30.2085,0.2,0.5,-3.94,0.74,0.67,-0.02,-0.09
30.2436,-0.01,0.64,-4.15,0.73,0.67,-0.02,-0.09
30.2586,-0.26,-0.0,-4.36,0.72,0.68,-0.03,-0.09
30.2784,0.26,-0.14,-4.09,0.72,0.69,-0.04,-0.09
30.3543,0.71,-1.98,-3.91,0.72,0.69,-0.04,-0.09
30.3682,2.36,0.14,-4.14,0.7,0.71,-0.06,-0.1
30.3882,2.02,-0.02,-4.0,0.69,0.71,-0.07,-0.1
30.4393,1.29,-1.0,-3.87,0.69,0.71,-0.08,-0.09
30.4587,1.71,-0.83,-2.46,0.67,0.73,-0.11,-0.1
30.4783,3.58,0.29,-2.79,0.66,0.74,-0.12,-0.11
30.5503,2.27,1.08,-1.2,0.65,0.74,-0.13,-0.11
30.5582,3.34,-0.64,1.39,0.61,0.76,-0.18,-0.14
30.5783,2.86,-0.64,2.11,0.6,0.76,-0.2,-0.14
30.6433,3.92,-1.62,2.12,0.59,0.77,-0.21,-0.15
30.6581,1.76,-1.28,3.81,0.55,0.78,-0.25,-0.18
30.6781,0.14,-1.43,4.12,0.54,0.78,-0.27,-0.19
30.7313,-0.05,-1.72,3.85,0.52,0.78,-0.28,-0.2
30.7486,0.72,-1.01,5.61,0.5,0.78,-0.3,-0.23
30.7715,1.1,-1.62,6.16,0.49,0.78,-0.31,-0.23
30.7886,0.99,-2.36,6.36,0.48,0.78,-0.32,-0.24
30.8093,0.64,-2.0,5.79,0.47,0.78,-0.33,-0.24
30.8282,0.79,-1.11,5.02,0.47,0.78,-0.33,-0.25
30.8492,0.98,-0.77,4.04,0.47,0.77,-0.34,-0.26
30.8692,0.53,-1.42,3.38,0.47,0.77,-0.34,-0.26
30.8881,0.54,-1.79,2.52,0.47,0.77,-0.34,-0.26
30.9406,0.7,-1.02,1.7,0.48,0.77,-0.34,-0.26
30.9597,1.39,-0.33,1.66,0.48,0.76,-0.34,-0.26
30.9797,1.2,-0.18,1.59,0.49,0.76,-0.34,-0.26
30.9993,1.15,-0.55,1.77,0.49,0.76,-0.34,-0.26
31.0192,1.8,-0.61,2.56,0.49,0.76,-0.33,-0.26
31.0423,2.45,-0.36,2.9,0.5,0.76,-0.32,-0.26
31.0598,3.36,-0.25,2.43,0.51,0.76,-0.32,-0.26
31.0846,3.2,-0.32,2.62,0.52,0.76,-0.31,-0.26
31.1226,3.46,-0.46,2.84,0.53,0.75,-0.3,-0.26
31.1391,4.96,-1.03,2.25,0.56,0.74,-0.27,-0.26
31.1596,4.39,-1.62,2.2,0.57,0.73,-0.26,-0.26
31.1913,2.86,-2.23,1.8,0.6,0.72,-0.24,-0.26
31.2081,2.17,-2.53,1.4,0.62,0.71,-0.22,-0.26
31.2613,1.93,-1.88,0.43,0.64,0.69,-0.2,-0.25
31.2844,-1.21,-0.86,-0.12,0.69,0.66,-0.16,-0.25
31.3473,-2.2,-0.85,0.13,0.71,0.64,-0.14,-0.25
31.3642,-1.43,-2.57,-0.29,0.76,0.6,-0.09,-0.23
31.3792,0.17,-1.64,-0.82,0.77,0.59,-0.08,-0.22
31.4344,0.65,-0.95,-1.54,0.78,0.58,-0.06,-0.22
31.4523,-4.03,-0.41,-1.5,0.81,0.55,-0.03,-0.2
31.4692,-4.79,-0.89,-1.88,0.82,0.54,-0.03,-0.19
31.5183,-3.37,-0.72,-2.28,0.82,0.54,-0.02,-0.18
31.5397,-3.43,-2.0,-2.75,0.83,0.54,-0.02,-0.16
31.5597,-3.04,-1.61,-2.38,0.83,0.54,-0.02,-0.16
31.5792,-1.23,-1.68,-3.28,0.82,0.55,-0.02,-0.15
31.6244,-1.6,-2.23,-3.68,0.82,0.56,-0.01,-0.14
31.6403,-0.7,1.14,-4.25,0.81,0.57,-0.01,-0.13
31.6603,0.18,-1.4,-4.61,0.8,0.58,-0.01,-0.12
31.6798,-0.94,-2.91,-4.27,0.8,0.59,-0.01,-0.11
31.6997,0.22,-1.29,-5.0,0.79,0.6,-0.0,-0.11
31.7195,1.32,0.4,-5.3,0.78,0.62,0.0,-0.1
31.7396,1.94,0.72,-5.24,0.77,0.63,0.0,-0.1
31.7667,1.22,-0.43,-5.34,0.77,0.64,-0.0,-0.09
31.7796,1.13,-0.91,-5.25,0.76,0.65,-0.0,-0.09
31.8012,2.16,-0.19,-5.48,0.75,0.65,-0.0,-0.09
31.8284,3.36,0.98,-5.56,0.75,0.66,-0.01,-0.09
31.8391,2.56,0.86,-5.14,0.74,0.67,-0.02,-0.09
31.8594,0.86,-0.31,-5.35,0.74,0.67,-0.02,-0.08
31.9183,0.49,0.08,-5.14,0.73,0.67,-0.03,-0.08
31.9291,1.04,1.92,-4.92,0.73,0.68,-0.04,-0.08
31.9501,0.38,0.5,-4.82,0.72,0.68,-0.05,-0.08
32.0274,1.25,-1.27,-4.68,0.72,0.69,-0.06,-0.09
32.0402,0.93,-0.28,-2.81,0.7,0.7,-0.08,-0.1
32.0593,1.58,-1.09,-2.73,0.69,0.71,-0.09,-0.1
32.1074,2.29,-0.89,-2.04,0.68,0.72,-0.1,-0.1
32.1299,2.37,-0.39,-0.76,0.66,0.73,-0.13,-0.11
32.1993,2.07,-1.3,0.21,0.64,0.74,-0.14,-0.12
32.2196,3.28,-2.07,2.88,0.59,0.77,-0.19,-0.15
32.2413,3.9,-1.39,3.75,0.57,0.78,-0.2,-0.15
32.2594,4.07,-1.09,3.93,0.56,0.78,-0.22,-0.16
32.2792,0.68,-1.37,4.85,0.55,0.79,-0.24,-0.17
32.3494,-0.96,-2.8,5.76,0.53,0.79,-0.25,-0.17
32.3691,0.45,0.51,7.14,0.51,0.79,-0.28,-0.18
32.3895,-1.11,-1.2,6.09,0.5,0.79,-0.29,-0.19
32.4093,0.17,-1.87,4.9,0.5,0.79,-0.29,-0.19
32.4294,1.09,0.8,3.49,0.5,0.79,-0.29,-0.19
32.4526,0.53,2.88,2.79,0.5,0.79,-0.28,-0.19
32.4691,0.57,2.67,1.71,0.5,0.79,-0.29,-0.2
32.4894,0.6,-0.36,1.35,0.51,0.79,-0.29,-0.21
32.5584,0.6,-3.82,0.7,0.51,0.78,-0.29,-0.21
32.5701,1.25,-0.85,0.45,0.51,0.78,-0.29,-0.22
32.5906,1.7,-1.25,0.49,0.51,0.78,-0.29,-0.22
32.6095,0.88,0.16,0.92,0.51,0.78,-0.29,-0.22
32.6303,0.45,0.39,1.36,0.52,0.78,-0.29,-0.22
32.6972,1.43,0.23,2.27,0.52,0.78,-0.28,-0.22
32.7206,4.04,-0.46,2.56,0.54,0.77,-0.26,-0.22
32.7537,3.42,-0.64,2.93,0.55,0.76,-0.25,-0.22
32.7695,3.9,-0.81,1.77,0.57,0.75,-0.24,-0.22
32.7892,2.73,-0.08,2.05,0.59,0.74,-0.23,-0.22
32.8155,2.53,-1.77,1.5,0.6,0.73,-0.23,-0.22
32.8307,1.88,-2.5,1.32,0.62,0.72,-0.22,-0.22
32.8502,1.02,-3.48,0.98,0.63,0.72,-0.21,-0.22
32.8723,2.48,-2.53,0.02,0.64,0.71,-0.19,-0.22
32.8905,1.61,0.4,0.21,0.66,0.7,-0.17,-0.22
32.9276,0.82,0.88,-0.32,0.67,0.69,-0.16,-0.22
32.9536,-1.58,-1.23,0.55,0.71,0.66,-0.13,-0.21
32.9908,-1.88,-1.11,-0.04,0.72,0.65,-0.12,-0.2
33.0106,-1.58,0.57,-0.8,0.75,0.62,-0.09,-0.2
33.0321,-0.54,-1.62,-0.35,0.76,0.61,-0.08,-0.2
33.0504,-0.71,-1.95,-0.76,0.78,0.6,-0.07,-0.19
33.1155,-2.62,-1.33,-0.88,0.79,0.59,-0.06,-0.19
33.1301,-3.53,0.13,-1.81,0.81,0.56,-0.02,-0.17
33.1521,-4.5,-0.38,-1.33,0.82,0.55,-0.02,-0.16
33.2084,-5.28,-0.66,-1.49,0.82,0.55,-0.02,-0.15
33.2201,-1.84,-2.62,-3.29,0.82,0.55,-0.02,-0.13
33.2403,-1.13,-1.18,-3.47,0.82,0.56,-0.01,-0.13
33.2846,-1.67,0.49,-3.01,0.82,0.57,-0.01,-0.12
33.3004,0.11,-1.72,-4.41,0.81,0.58,-0.01,-0.11
33.3204,0.27,-2.5,-4.48,0.8,0.59,-0.01,-0.1
33.3438,1.56,0.69,-4.14,0.8,0.6,-0.01,-0.1
33.3605,2.01,1.29,-3.96,0.79,0.6,-0.01,-0.1
33.4333,0.96,-0.56,-4.02,0.79,0.61,-0.02,-0.09
33.4501,1.51,1.48,-4.38,0.76,0.64,-0.03,-0.09
33.4704,2.0,0.18,-4.95,0.76,0.64,-0.04,-0.09
33.4973,1.78,-1.37,-4.66,0.75,0.65,-0.05,-0.08
33.5101,1.84,-0.7,-4.78,0.75,0.66,-0.05,-0.08
33.53,0.94,0.12,-4.61,0.74,0.66,-0.05,-0.08
33.5914,1.57,-0.55,-4.98,0.74,0.67,-0.06,-0.08
33.6101,1.38,0.64,-4.8,0.73,0.68,-0.07,-0.08
33.6301,1.45,0.04,-4.38,0.72,0.68,-0.07,-0.08
33.6511,1.75,-0.2,-3.82,0.72,0.69,-0.08,-0.08
33.7033,3.62,0.07,-3.87,0.71,0.69,-0.08,-0.08
33.7207,1.43,0.45,-1.1,0.7,0.7,-0.1,-0.1
33.7461,1.67,-0.79,-1.0,0.69,0.71,-0.11,-0.11
33.8133,0.78,-0.61,0.13,0.67,0.72,-0.12,-0.12
33.8303,2.11,-0.93,1.14,0.63,0.75,-0.16,-0.14
33.85,1.82,-1.23,1.51,0.62,0.75,-0.17,-0.14
33.8795,1.55,-2.18,2.45,0.6,0.76,-0.19,-0.15
33.8922,1.89,-1.94,2.85,0.59,0.77,-0.2,-0.16
33.911,2.29,-1.75,3.62,0.57,0.77,-0.21,-0.17
33.9883,1.53,-2.03,4.75,0.56,0.78,-0.23,-0.18
34.0107,1.46,-1.2,7.8,0.51,0.79,-0.27,-0.2
34.0523,0.32,0.72,6.44,0.51,0.79,-0.28,-0.2
34.0711,0.79,-0.99,4.54,0.5,0.78,-0.29,-0.22
34.0901,1.3,-1.26,2.8,0.5,0.78,-0.29,-0.22
34.1576,1.89,-0.44,1.54,0.5,0.78,-0.29,-0.23
34.1815,0.36,-0.18,0.16,0.51,0.77,-0.3,-0.24
34.2166,-0.44,0.41,0.05,0.51,0.77,-0.3,-0.24
34.2317,-0.93,-0.78,1.24,0.51,0.77,-0.3,-0.24
