time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
49977443.0,7016.0,1.0,0.63,-0.69,0.35,-0.07
49980427.0,2984.0,0.0,0.05,0.29,-0.2,0
49987443.0,7016.0,1.0,0.63,-0.69,0.36,-0.07
49990427.0,2984.0,0.0,0.41,0.22,0.1,0
49997443.0,7016.0,1.0,0.62,-0.69,0.36,-0.06
50000427.0,2984.0,0.0,0.32,-0.03,-0.1,0
50007443.0,7016.0,1.0,0.62,-0.69,0.36,-0.06
50010427.0,2984.0,0.0,0.17,0.02,-0.16,0
50017443.0,7016.0,1.0,0.62,-0.7,0.36,-0.06
50020427.0,2984.0,0.0,0.14,0.16,-0.05,0
50027443.0,7016.0,1.0,0.62,-0.7,0.36,-0.06
50030427.0,2984.0,0.0,0.05,-0.13,-0.07,0
50037443.0,7016.0,1.0,0.61,-0.7,0.36,-0.06
50040427.0,2984.0,0.0,0.03,-0.29,-0.24,0
50047443.0,7016.0,1.0,0.61,-0.7,0.37,-0.06
50050427.0,2984.0,0.0,-0.18,-0.19,-0.61,0
50058443.0,8016.0,1.0,0.61,-0.7,0.37,-0.06
50061427.0,2984.0,0.0,-0.32,-0.51,-0.9,0
50067443.0,6016.0,1.0,0.61,-0.7,0.37,-0.06
50070427.0,2984.0,0.0,-0.68,0.76,-0.58,0
50077443.0,7016.0,1.0,0.6,-0.7,0.37,-0.06
50080427.0,2984.0,0.0,-0.55,1.29,0.48,0
50087443.0,7016.0,1.0,0.6,-0.71,0.37,-0.06
50090427.0,2984.0,0.0,-0.26,0.45,0.96,0
50097443.0,7016.0,1.0,0.6,-0.71,0.37,-0.06
50100427.0,2984.0,0.0,-0.59,0.76,1.11,0
50107443.0,7016.0,1.0,0.6,-0.71,0.37,-0.05
50110427.0,2984.0,0.0,-1.87,2.25,0.13,0
50117443.0,7016.0,1.0,0.59,-0.71,0.37,-0.05
50120427.0,2984.0,0.0,-2.04,1.75,-0.32,0
50127443.0,7016.0,1.0,0.59,-0.71,0.37,-0.05
50130427.0,2984.0,0.0,-2.24,1.36,-0.12,0
50138443.0,8016.0,1.0,0.59,-0.71,0.37,-0.05
50141427.0,2984.0,0.0,-2.11,0.89,-0.35,0
50147443.0,6016.0,1.0,0.59,-0.72,0.37,-0.05
50150427.0,2984.0,0.0,-0.75,0.81,0.12,0
50157443.0,7016.0,1.0,0.59,-0.72,0.37,-0.05
50160427.0,2984.0,0.0,-0.2,0.64,0.46,0
50167443.0,7016.0,1.0,0.58,-0.72,0.37,-0.05
50170427.0,2984.0,0.0,0.13,0.89,0.68,0
50178443.0,8016.0,1.0,0.58,-0.72,0.37,-0.04
50181427.0,2984.0,0.0,0.41,1.16,0.64,0
50187443.0,6016.0,1.0,0.58,-0.72,0.37,-0.04
50190427.0,2984.0,0.0,0.57,1.52,0.77,0
50197443.0,7016.0,1.0,0.58,-0.72,0.38,-0.04
50200427.0,2984.0,0.0,0.48,1.47,0.59,0
50207443.0,7016.0,1.0,0.58,-0.73,0.38,-0.04
50210427.0,2984.0,0.0,0.45,0.87,0.68,0
50217443.0,7016.0,1.0,0.57,-0.73,0.38,-0.04
50220427.0,2984.0,0.0,0.42,0.57,0.95,0
50227443.0,7016.0,1.0,0.57,-0.73,0.38,-0.03
50230427.0,2984.0,0.0,0.54,0.31,1.03,0
50237443.0,7016.0,1.0,0.57,-0.73,0.38,-0.03
50241427.0,3984.0,0.0,0.62,-0.27,0.93,0
50250443.0,9016.0,1.0,0.57,-0.73,0.38,-0.03
50253427.0,2984.0,0.0,0.39,-0.27,0.97,0
50260443.0,7016.0,1.0,0.57,-0.73,0.38,-0.02
50264427.0,3984.0,0.0,-0.04,-0.53,0.37,0
50268443.0,4016.0,1.0,0.56,-0.73,0.38,-0.02
50271427.0,2984.0,0.0,-0.34,-0.57,-0.01,0
50277443.0,6016.0,1.0,0.56,-0.73,0.38,-0.02
50281427.0,3984.0,0.0,-0.65,-0.77,-0.34,0
50287443.0,6016.0,1.0,0.56,-0.73,0.39,-0.02
50290427.0,2984.0,0.0,-1.08,-0.96,-0.52,0
50297443.0,7016.0,1.0,0.56,-0.73,0.39,-0.01
50300427.0,2984.0,0.0,-2.39,-0.93,-0.51,0
50307443.0,7016.0,1.0,0.55,-0.73,0.39,-0.01
50310427.0,2984.0,0.0,-3.16,-0.79,-0.22,0
50317443.0,7016.0,1.0,0.55,-0.73,0.39,-0.01
50321427.0,3984.0,0.0,-4.09,-0.66,0.5,0
50327443.0,6016.0,1.0,0.55,-0.73,0.4,-0.0
50330427.0,2984.0,0.0,-4.95,-0.91,1.23,0
50337443.0,7016.0,1.0,0.55,-0.73,0.4,0.0
50340427.0,2984.0,0.0,-5.92,-2.64,2.34,0
50347443.0,7016.0,1.0,0.55,-0.73,0.4,0.01
50350427.0,2984.0,0.0,-6.13,-3.19,3.06,0
50357443.0,7016.0,1.0,0.55,-0.73,0.41,0.01
50360427.0,2984.0,0.0,-6.7,-2.55,3.54,0
50367443.0,7016.0,1.0,0.54,-0.73,0.41,0.01
50370427.0,2984.0,0.0,-7.32,-3.14,4.16,0
50377443.0,7016.0,1.0,0.54,-0.73,0.42,0.02
50380427.0,2984.0,0.0,-9.13,-3.03,3.8,0
50387443.0,7016.0,1.0,0.54,-0.73,0.43,0.02
50390427.0,2984.0,0.0,-10.84,-2.73,3.68,0
50397443.0,7016.0,1.0,0.53,-0.72,0.44,0.02
50400427.0,2984.0,0.0,-12.67,-2.63,3.32,0
50407443.0,7016.0,1.0,0.52,-0.72,0.45,0.02
50410427.0,2984.0,0.0,-13.43,-1.63,2.91,0
50417443.0,7016.0,1.0,0.52,-0.72,0.47,0.02
50420427.0,2984.0,0.0,-14.17,0.04,2.2,0
50430443.0,10016.0,1.0,0.51,-0.71,0.48,0.02
50433427.0,2984.0,0.0,-13.87,1.37,0.81,0
50440443.0,7016.0,1.0,0.5,-0.71,0.5,0.02
50443427.0,2984.0,0.0,-13.17,2.52,-0.06,0
50447443.0,4016.0,1.0,0.49,-0.7,0.51,0.02
50450427.0,2984.0,0.0,-12.73,3.74,-0.6,0
50457443.0,7016.0,1.0,0.49,-0.7,0.53,0.02
50460427.0,2984.0,0.0,-11.14,6.47,-3.3,0
50467443.0,7016.0,1.0,0.48,-0.69,0.54,0.02
50470427.0,2984.0,0.0,-10.66,6.62,-4.54,0
50478443.0,8016.0,1.0,0.48,-0.68,0.56,0.02
50481427.0,2984.0,0.0,-10.03,6.71,-5.14,0
50487443.0,6016.0,1.0,0.47,-0.67,0.57,0.02
50490427.0,2984.0,0.0,-8.13,6.73,-6.51,0
50497443.0,7016.0,1.0,0.47,-0.67,0.58,0.02
50500427.0,2984.0,0.0,-7.25,5.82,-6.96,0
